time,frequency,confidence
278.340,177.293,0.306871
278.350,175.110,0.281788
278.360,175.075,0.283289
278.370,33.587,0.257597
278.380,33.222,0.283138
278.390,291.254,0.308344
278.400,290.428,0.520951
278.410,286.552,0.344862
278.420,234.195,0.163137
278.430,264.493,0.187361
278.440,271.752,0.286499
278.450,117.949,0.431926
278.460,268.576,0.524322
278.470,268.932,0.673409
278.480,266.381,0.621189
278.490,266.606,0.539731
278.500,266.941,0.599903
278.510,267.218,0.679492
278.520,267.426,0.656468
278.530,268.143,0.689022
278.540,265.460,0.642601
278.550,265.509,0.569102
278.560,267.566,0.697060
278.570,266.501,0.656151
278.580,265.011,0.636932
278.590,265.706,0.604879
278.600,265.481,0.653351
278.610,265.791,0.611752
278.620,267.800,0.688016
278.630,268.517,0.685264
278.640,266.617,0.690051
278.650,265.929,0.740769
278.660,265.862,0.750965
278.670,265.640,0.740037
278.680,266.525,0.723959
278.690,265.616,0.767046
278.700,264.889,0.768386
278.710,265.825,0.579683
278.720,265.640,0.677731
278.730,265.539,0.675662
278.740,264.943,0.456399
278.750,235.568,0.410084
278.760,235.494,0.408472
278.770,234.518,0.494159
278.780,235.630,0.439474
278.790,234.643,0.399964
278.800,267.281,0.339760
278.810,236.624,0.361002
278.820,267.005,0.281735
278.830,266.139,0.346018
278.840,116.823,0.373524
278.850,117.231,0.334970
278.860,117.449,0.303373
278.870,116.630,0.411004
278.880,116.576,0.585311
278.890,117.051,0.462117
278.900,118.625,0.358690
278.910,119.478,0.310700
278.920,297.017,0.262950
278.930,116.153,0.411313
278.940,115.557,0.503138
278.950,57.837,0.547328
278.960,115.685,0.383837
278.970,299.149,0.289322
278.980,301.212,0.605437
278.990,301.725,0.783025
279.000,301.440,0.791300
279.010,301.145,0.727772
279.020,297.697,0.557663
279.030,297.762,0.552948
279.040,298.225,0.523851
279.050,301.717,0.689727
279.060,306.810,0.680547
279.070,306.552,0.393558
279.080,194.944,0.253880
279.090,196.183,0.244704
279.100,119.343,0.232983
279.110,116.876,0.169118
279.120,115.149,0.246806
279.130,296.697,0.275154
279.140,118.182,0.317623
279.150,117.551,0.220246
279.160,119.021,0.219117
279.170,117.778,0.232789
279.180,296.957,0.309530
279.190,299.281,0.303941
279.200,300.637,0.302041
279.210,301.045,0.354350
279.220,301.520,0.305735
279.230,117.801,0.428032
279.240,118.064,0.472732
279.250,298.604,0.385867
279.260,297.733,0.564275
279.270,296.859,0.563080
279.280,296.073,0.553074
279.290,298.075,0.626389
279.300,297.009,0.583847
279.310,295.520,0.544727
279.320,296.214,0.531351
279.330,297.870,0.631038
279.340,298.571,0.547407
279.350,299.440,0.464113
279.360,297.159,0.405925
279.370,296.408,0.205602
279.380,284.804,0.166088
279.390,116.769,0.227781
279.400,177.485,0.285690
279.410,115.803,0.270752
279.420,116.074,0.287349
279.430,116.586,0.213784
279.440,116.759,0.213638
279.450,117.544,0.257101
279.460,300.933,0.388006
279.470,298.896,0.217317
279.480,166.855,0.206231
279.490,329.814,0.190651
279.500,167.744,0.272438
279.510,338.839,0.315631
279.520,117.032,0.454943
279.530,116.862,0.530468
279.540,116.833,0.458155
279.550,116.889,0.396955
279.560,116.959,0.482507
279.570,117.371,0.586452
279.580,117.803,0.550489
279.590,117.287,0.549751
279.600,116.428,0.586217
279.610,115.756,0.750971
279.620,115.589,0.769458
279.630,116.061,0.788599
279.640,117.166,0.664024
279.650,117.465,0.555058
279.660,117.879,0.486059
279.670,117.111,0.421906
279.680,116.300,0.364197
279.690,173.269,0.489092
279.700,174.415,0.304581
279.710,175.275,0.318506
279.720,118.559,0.463047
279.730,353.944,0.418778
279.740,353.724,0.498677
279.750,354.375,0.522603
279.760,355.305,0.259821
279.770,120.524,0.366575
279.780,119.012,0.423317
279.790,117.945,0.342562
279.800,353.103,0.625565
279.810,353.308,0.651906
279.820,353.415,0.695493
279.830,352.855,0.301629
279.840,133.133,0.307905
279.850,140.045,0.074511
279.860,192.323,0.107647
279.870,190.705,0.063235
279.880,170.366,0.047507
279.890,330.282,0.255333
279.900,329.212,0.199017
279.910,33.035,0.284268
279.920,35.430,0.053300
279.930,262.581,0.126970
279.940,132.512,0.155047
279.950,131.283,0.279957
279.960,130.936,0.226062
279.970,65.405,0.266683
279.980,132.525,0.280971
279.990,133.735,0.186276
280.000,331.519,0.258229
280.010,332.264,0.222912
280.020,331.824,0.250406
280.030,332.453,0.205811
280.040,332.526,0.324163
280.050,332.397,0.309404
280.060,333.174,0.437067
280.070,335.198,0.332890
280.080,65.702,0.546263
280.090,65.551,0.667039
280.100,65.509,0.778718
280.110,65.548,0.618165
280.120,65.499,0.434201
280.130,65.495,0.718530
280.140,65.417,0.773264
280.150,65.391,0.714364
280.160,65.329,0.528132
280.170,65.426,0.269396
280.180,65.465,0.265582
280.190,65.473,0.509992
280.200,65.431,0.703759
280.210,65.452,0.768592
280.220,65.376,0.888293
280.230,65.467,0.881164
280.240,65.365,0.758709
280.250,65.525,0.704211
280.260,65.806,0.425624
280.270,65.726,0.625831
280.280,65.469,0.482795
280.290,132.379,0.419687
280.300,133.129,0.537568
280.310,133.170,0.587794
280.320,132.825,0.592507
280.330,132.416,0.390366
280.340,65.584,0.452213
280.350,65.542,0.569202
280.360,65.346,0.899609
280.370,65.251,0.884895
280.380,65.336,0.842327
280.390,65.437,0.845209
280.400,65.431,0.543127
280.410,65.550,0.466330
280.420,132.464,0.395214
280.430,132.151,0.401554
280.440,65.656,0.439551
280.450,65.444,0.646056
280.460,65.557,0.424858
280.470,132.148,0.406516
280.480,131.250,0.402670
280.490,65.440,0.590186
280.500,131.609,0.478397
280.510,131.616,0.515784
280.520,131.551,0.476979
280.530,131.662,0.519715
280.540,131.307,0.509860
280.550,131.500,0.499130
280.560,132.012,0.465769
280.570,131.253,0.563409
280.580,131.266,0.529673
280.590,131.309,0.475579
280.600,131.215,0.437523
280.610,65.282,0.728039
280.620,132.302,0.330019
280.630,65.628,0.363208
280.640,194.878,0.254781
280.650,33.095,0.170590
280.660,193.353,0.140844
280.670,134.806,0.134754
280.680,134.271,0.329050
280.690,133.162,0.379155
280.700,132.910,0.471988
280.710,132.805,0.502706
280.720,132.201,0.686967
280.730,131.586,0.689888
280.740,131.311,0.703555
280.750,131.284,0.689291
280.760,131.618,0.638545
280.770,132.082,0.580840
280.780,132.308,0.488994
280.790,132.998,0.424457
280.800,65.808,0.711403
280.810,65.692,0.781669
280.820,65.663,0.824312
280.830,65.699,0.843473
280.840,65.815,0.807858
280.850,65.830,0.778651
280.860,65.713,0.732124
280.870,65.572,0.561372
280.880,65.448,0.802313
280.890,65.493,0.862016
280.900,65.541,0.751897
280.910,65.710,0.701639
280.920,65.798,0.772477
280.930,132.854,0.411089
280.940,65.625,0.795403
280.950,65.445,0.565692
280.960,65.436,0.475439
280.970,131.234,0.366901
280.980,132.015,0.346174
280.990,196.047,0.411952
281.000,65.387,0.569835
281.010,65.360,0.622099
281.020,65.402,0.668558
281.030,65.377,0.809982
281.040,65.509,0.677613
281.050,33.053,0.242535
281.060,132.539,0.410171
281.070,132.728,0.711320
281.080,133.531,0.715397
281.090,132.475,0.522005
281.100,132.053,0.367381
281.110,132.316,0.411067
281.120,132.265,0.338970
281.130,65.437,0.264422
281.140,65.529,0.427879
281.150,65.642,0.517553
281.160,65.407,0.688267
281.170,131.614,0.347391
281.180,132.385,0.394580
281.190,131.768,0.524442
281.200,132.499,0.694408
281.210,133.016,0.762556
281.220,132.399,0.645619
281.230,131.787,0.715970
281.240,131.528,0.585983
281.250,130.772,0.571430
281.260,132.041,0.445491
281.270,132.441,0.417373
281.280,132.028,0.402035
281.290,65.183,0.312887
281.300,233.172,0.160783
281.310,230.455,0.280969
281.320,230.538,0.410400
281.330,231.920,0.419906
281.340,233.322,0.340673
281.350,168.425,0.253520
281.360,175.363,0.396245
281.370,174.270,0.524456
281.380,172.433,0.484763
281.390,163.384,0.429408
281.400,160.206,0.441637
281.410,164.401,0.303766
281.420,156.625,0.118336
281.430,99.068,0.086385
281.440,162.192,0.153144
281.450,167.320,0.149399
281.460,174.722,0.262550
281.470,177.463,0.367395
281.480,175.936,0.320016
281.490,455.744,0.212478
281.500,131.548,0.313743
281.510,132.816,0.326247
281.520,133.469,0.495406
281.530,133.241,0.385177
281.540,132.859,0.629249
281.550,132.729,0.575448
281.560,266.380,0.526467
281.570,266.833,0.476300
281.580,267.306,0.425442
281.590,267.761,0.569197
281.600,267.599,0.211031
281.610,132.336,0.395564
281.620,131.693,0.290629
281.630,131.738,0.242242
281.640,173.168,0.248333
281.650,175.781,0.402727
281.660,176.307,0.282229
281.670,175.441,0.364116
281.680,172.624,0.188127
281.690,43.635,0.451206
281.700,132.219,0.223169
281.710,44.184,0.167134
281.720,174.222,0.242699
281.730,133.068,0.331139
281.740,134.089,0.213237
281.750,133.195,0.157071
281.760,131.159,0.257916
281.770,127.812,0.171343
281.780,129.488,0.407606
281.790,262.759,0.357813
281.800,131.759,0.423343
281.810,261.115,0.285539
281.820,259.604,0.406380
281.830,261.224,0.537185
281.840,264.426,0.837161
281.850,265.422,0.832400
281.860,265.163,0.878809
281.870,265.513,0.866273
281.880,265.783,0.833470
281.890,266.423,0.829891
281.900,265.796,0.728730
281.910,266.645,0.630818
281.920,266.217,0.414140
281.930,177.150,0.727689
281.940,176.567,0.778395
281.950,175.452,0.680354
281.960,175.769,0.646921
281.970,175.766,0.541952
281.980,176.970,0.602332
281.990,177.243,0.800691
282.000,177.774,0.856871
282.010,177.523,0.723847
282.020,177.772,0.643597
282.030,175.790,0.574642
282.040,174.844,0.585966
282.050,175.060,0.510631
282.060,230.505,0.242156
282.070,177.313,0.271928
282.080,230.137,0.241946
282.090,129.089,0.373994
282.100,128.643,0.480933
282.110,127.976,0.734600
282.120,131.732,0.583585
282.130,134.334,0.434464
282.140,134.320,0.332210
282.150,296.371,0.172495
282.160,43.417,0.229655
282.170,43.655,0.377121
282.180,146.740,0.491506
282.190,147.137,0.641263
282.200,146.542,0.706756
282.210,146.957,0.633700
282.220,147.693,0.518334
282.230,147.911,0.384416
282.240,147.297,0.097995
282.250,333.623,0.149875
282.260,134.676,0.387798
282.270,134.450,0.294639
282.280,132.281,0.433204
282.290,131.038,0.134858
282.300,132.244,0.247599
282.310,169.199,0.207701
282.320,85.515,0.133509
282.330,85.614,0.097326
282.340,344.417,0.122369
282.350,339.744,0.169369
282.360,337.990,0.182553
282.370,332.621,0.208935
282.380,328.298,0.321165
282.390,168.155,0.121806
282.400,352.453,0.204264
282.410,262.084,0.076687
282.420,264.267,0.199859
282.430,265.176,0.500020
282.440,268.352,0.426232
282.450,266.973,0.650770
282.460,266.243,0.761398
282.470,265.484,0.657812
282.480,86.766,0.306020
282.490,85.655,0.580601
282.500,439.121,0.100306
282.510,443.192,0.464606
282.520,442.586,0.238657
282.530,309.725,0.215875
282.540,269.188,0.265116
282.550,263.496,0.458880
282.560,263.095,0.526852
282.570,262.922,0.416763
282.580,263.542,0.375109
282.590,262.202,0.358485
282.600,262.857,0.253223
282.610,173.181,0.349482
282.620,333.839,0.346516
282.630,333.563,0.526769
282.640,331.813,0.516065
282.650,332.212,0.596842
282.660,335.432,0.679611
282.670,333.560,0.702100
282.680,333.336,0.590035
282.690,332.462,0.280973
282.700,330.883,0.338767
282.710,326.892,0.264563
282.720,334.057,0.475660
282.730,333.202,0.542570
282.740,333.666,0.379868
282.750,87.986,0.195104
282.760,88.653,0.266278
282.770,88.877,0.108972
282.780,88.468,0.060295
282.790,296.611,0.076196
282.800,300.750,0.370235
282.810,300.130,0.367119
282.820,300.379,0.554778
282.830,300.365,0.423301
282.840,43.335,0.265902
282.850,297.258,0.119807
282.860,293.831,0.111571
282.870,298.213,0.322656
282.880,297.566,0.747186
282.890,298.721,0.711360
282.900,302.911,0.687124
282.910,318.105,0.354248
282.920,321.853,0.099247
282.930,87.138,0.124525
282.940,88.497,0.176691
282.950,168.087,0.060713
282.960,260.631,0.063333
282.970,103.333,0.192979
282.980,102.039,0.232006
282.990,178.032,0.465169
283.000,176.969,0.724649
283.010,175.035,0.750005
283.020,173.566,0.809793
283.030,173.580,0.815232
283.040,171.674,0.462861
283.050,134.482,0.251987
283.060,132.585,0.399155
283.070,133.127,0.752331
283.080,133.258,0.784358
283.090,133.344,0.668013
283.100,134.412,0.614638
283.110,133.068,0.708957
283.120,132.150,0.628804
283.130,132.946,0.675118
283.140,132.918,0.435789
283.150,169.342,0.278016
283.160,168.737,0.588554
283.170,170.521,0.800896
283.180,170.677,0.727646
283.190,169.934,0.515805
283.200,167.832,0.545387
283.210,168.918,0.686036
283.220,169.468,0.340207
283.230,183.750,0.217824
283.240,178.572,0.392610
283.250,175.229,0.488643
283.260,171.809,0.568672
283.270,171.858,0.508257
283.280,172.570,0.438055
283.290,173.462,0.188973
283.300,133.461,0.359028
283.310,44.063,0.417656
283.320,132.333,0.343292
283.330,130.434,0.265047
283.340,175.067,0.214771
283.350,176.615,0.578160
283.360,174.313,0.237444
283.370,173.160,0.222121
283.380,131.953,0.284563
283.390,178.380,0.190641
283.400,131.502,0.331964
283.410,176.707,0.138762
283.420,177.050,0.276120
283.430,174.432,0.386645
283.440,173.755,0.539284
283.450,173.510,0.533983
283.460,172.631,0.427580
283.470,131.443,0.290184
283.480,131.600,0.248725
283.490,132.154,0.628431
283.500,131.898,0.549379
283.510,132.261,0.283380
283.520,173.025,0.413523
283.530,174.152,0.404516
283.540,175.899,0.679578
283.550,174.537,0.737963
283.560,173.640,0.786362
283.570,174.788,0.769708
283.580,174.994,0.566310
283.590,174.475,0.325697
283.600,32.200,0.135246
283.610,172.220,0.165147
283.620,174.197,0.477663
283.630,173.602,0.647172
283.640,174.575,0.479798
283.650,175.196,0.416424
283.660,173.088,0.424431
283.670,173.026,0.413156
283.680,172.583,0.564670
283.690,170.821,0.510579
283.700,167.367,0.482901
283.710,133.037,0.312266
283.720,172.701,0.319551
283.730,172.594,0.232265
283.740,264.043,0.088896
283.750,150.826,0.150294
283.760,150.454,0.162138
283.770,146.288,0.182032
283.780,175.322,0.222155
283.790,174.816,0.353100
283.800,174.790,0.418820
283.810,173.068,0.596233
283.820,132.767,0.385646
283.830,132.914,0.208682
283.840,154.530,0.167601
283.850,154.877,0.256956
283.860,222.955,0.391558
283.870,221.728,0.461489
283.880,223.921,0.504508
283.890,223.234,0.283131
283.900,225.538,0.190214
283.910,149.368,0.455317
283.920,149.172,0.590398
283.930,147.166,0.635883
283.940,148.828,0.576129
283.950,147.914,0.587906
283.960,148.764,0.728660
283.970,148.378,0.480804
283.980,147.565,0.243916
283.990,132.683,0.176008
284.000,131.702,0.188774
284.010,225.294,0.227228
284.020,131.761,0.240159
284.030,130.802,0.223423
284.040,130.633,0.363199
284.050,130.745,0.487739
284.060,132.183,0.482375
284.070,131.012,0.328402
284.080,131.139,0.518584
284.090,32.620,0.224829
284.100,132.298,0.368412
284.110,132.013,0.460303
284.120,132.097,0.647805
284.130,131.947,0.554972
284.140,134.844,0.495036
284.150,134.426,0.400558
284.160,225.751,0.305791
284.170,224.958,0.557571
284.180,225.456,0.522213
284.190,225.910,0.510772
284.200,220.313,0.317276
284.210,152.032,0.188769
284.220,222.043,0.242742
284.230,223.982,0.254225
284.240,226.934,0.314307
284.250,225.840,0.450122
284.260,226.926,0.241124
284.270,206.264,0.184230
284.280,204.060,0.247010
284.290,196.110,0.174616
284.300,143.649,0.117013
284.310,135.647,0.187427
284.320,135.052,0.162757
284.330,174.536,0.112277
284.340,155.509,0.095822
284.350,114.841,0.209157
284.360,116.303,0.462247
284.370,135.028,0.304437
284.380,135.101,0.504993
284.390,132.813,0.342301
284.400,132.519,0.212658
284.410,129.364,0.060857
284.420,118.437,0.122658
284.430,115.788,0.141763
284.440,227.032,0.166118
284.450,138.012,0.163936
284.460,235.216,0.210711
284.470,154.246,0.118024
284.480,114.562,0.118100
284.490,131.669,0.151546
284.500,133.043,0.478252
284.510,133.904,0.576307
284.520,136.318,0.268432
284.530,138.629,0.158752
284.540,152.530,0.287680
284.550,149.608,0.267173
284.560,147.824,0.184125
284.570,353.747,0.215474
284.580,349.641,0.198811
284.590,346.968,0.296385
284.600,198.569,0.343174
284.610,197.184,0.223550
284.620,226.084,0.086892
284.630,151.810,0.092029
284.640,235.115,0.258281
284.650,232.854,0.204085
284.660,134.588,0.141412
284.670,228.674,0.245271
284.680,32.683,0.222214
284.690,127.867,0.197832
284.700,128.236,0.244414
284.710,130.594,0.368939
284.720,132.610,0.366747
284.730,132.594,0.314641
284.740,131.293,0.329174
284.750,131.998,0.408155
284.760,32.966,0.282020
284.770,33.206,0.289142
284.780,132.555,0.440664
284.790,129.855,0.397118
284.800,125.558,0.303095
284.810,124.338,0.420165
284.820,128.879,0.204366
284.830,132.748,0.256746
284.840,132.851,0.276338
284.850,132.574,0.491589
284.860,129.488,0.277045
284.870,121.561,0.202863
284.880,120.770,0.346569
284.890,233.712,0.296187
284.900,132.590,0.338992
284.910,234.681,0.346377
284.920,120.028,0.298452
284.930,118.861,0.371469
284.940,119.532,0.346979
284.950,120.298,0.333230
284.960,120.373,0.390022
284.970,438.306,0.427796
284.980,117.415,0.487994
284.990,116.999,0.490247
285.000,116.603,0.394559
285.010,117.404,0.445014
285.020,118.081,0.586395
285.030,117.532,0.673295
285.040,117.592,0.686808
285.050,117.574,0.746581
285.060,117.247,0.796929
285.070,117.837,0.775031
285.080,118.069,0.804470
285.090,118.467,0.681819
285.100,118.509,0.618833
285.110,118.130,0.495895
285.120,118.171,0.508705
285.130,118.582,0.442736
285.140,118.740,0.334676
285.150,144.979,0.273262
285.160,143.783,0.531094
285.170,144.599,0.529667
285.180,439.132,0.465725
285.190,437.333,0.707195
285.200,439.535,0.648073
285.210,441.513,0.658586
285.220,445.754,0.539683
285.230,452.219,0.200718
285.240,117.054,0.251891
285.250,237.498,0.211643
285.260,145.660,0.152927
285.270,444.012,0.197314
285.280,452.942,0.338604
285.290,447.551,0.395693
285.300,122.077,0.235160
285.310,180.476,0.145320
285.320,181.753,0.166452
285.330,196.267,0.161557
285.340,196.569,0.154366
285.350,437.616,0.143202
285.360,219.874,0.275487
285.370,225.421,0.114203
285.380,235.085,0.298493
285.390,230.065,0.310171
285.400,230.594,0.539059
285.410,232.786,0.674207
285.420,234.680,0.813038
285.430,235.615,0.816230
285.440,236.217,0.773937
285.450,235.089,0.786933
285.460,234.403,0.662278
285.470,235.096,0.586436
285.480,233.213,0.499200
285.490,231.488,0.263551
285.500,442.146,0.181925
285.510,118.479,0.233020
285.520,438.351,0.348371
285.530,438.178,0.524227
285.540,438.108,0.626114
285.550,436.867,0.469337
285.560,437.039,0.489328
285.570,436.872,0.534116
285.580,437.952,0.660100
285.590,438.756,0.713925
285.600,437.761,0.601300
285.610,438.401,0.733075
285.620,438.132,0.632053
285.630,437.118,0.520633
285.640,438.100,0.636306
285.650,440.318,0.591909
285.660,441.151,0.491323
285.670,119.277,0.292994
285.680,117.979,0.356126
